url,name,phones,emails,general_director,type_of_company,registration_date_datetime,registration_date_timestamp,founders,inn,ogrn,kpp,okpo,okato,oktmo,okogu,postal_code,address
fiatarm.ru,None,+79055904000&+74955874020&+74956471500&+79857733686&+79858862333,info@fiatarm.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fiat-arm.ru,None,+79055904000&+74955874020&+74956471500&+79857733686&+79858862333,info@fiatarm.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fenix-auto.ru,None,+73812370606&+73812925020&+73812925041&+73812405544&+73812925494&+73812925040,cars@fenix-auto.ru&info@fenix-auto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fdamal.ru,None,+71111111111&+78432390979,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
federal-tuning.ru,None,+71900011171&+71000017075&+71000017011&+71000017045&+71900010650&+71000012541&+71900011478&+71000017048&+71900010716&+78004443424&+71000049748&+71900010776&+71900011757&+78002008288&+71900011228&+71900010766&+71900011217&+71000017077&+71000067927&+71900011218&+71000012536,info@federal-avto.ru&tuning@federal-avto.ru&klient@federal-avto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fiat-echoauto.ru,None,None,clientcentr@general-tire.md&sales@autoshina.md,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fiat.com,None,+79468718842&+78304723329&+77352991212&+77025598312&+78399787795&+78535730599&+78529730576,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ford-arkont.ru,None,+71452065463&+78842597050,ford.admin@arkont.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
favorit-motors.ru,None,+74999519602&+74951913856&+74999519611&+73915949068&+77741124305&+74952600849,info@favorit-motors.ru&wa-messenger-ava@2x.png&Whatsapp@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
favorit-opel.ru,None,+74999519602&+74951913856&+74999519611&+73915949068&+77741124305&+74952600849,info@favorit-motors.ru&wa-messenger-ava@2x.png&Whatsapp@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
exeed-i.ru,"ООО ""ВОСТОК""",+74952429900&+74958591045&+74954249900,info@exeed-i.ru&example@example.com,Кондренков Евгений Сергеевич,LEGAL,2006-12-04,1165190400,None,7716564949,1067760483955,771601001,98287022,45280577000,45360000000,4210014,129128,"г Москва, ул Бажова, д 17 стр 1, помещ V ком 3"
expocarshop.ru,"ООО ""ЭКСПО КАР ДЕТАЛИ""",+79279039614&+79879987007&+79677619127&+79997777777,hello@airweb.pro&sales1@expocarshop.ru&hello@mysite.com,Кирилин Матвей Александрович,LEGAL,2021-04-01,1617235200,None,5001138603,1215000033016,500101001,54764030,46404000000,46704000001,4210014,143985,"143985, Московская область, Г.О. БАЛАШИХА, Ш НОВОМИЛЕТСКОЕ, ВЛД. 3Б, СКЛ. 18У"
ford-sibcar.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ford-reginas.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ford12.ru,None,+78362383030,info@mag-motors.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ford-autoprestige.ru,None,+73242008858,sale@ford-autoprestige.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
faw-wagner.ru,"ООО ""ВАГНЕР-АВТО""",+78123315582&+78127779277,None,Румянцев Константин Анатольевич,LEGAL,2002-06-19,1024444800,None,7801214832,1037800001821,781001001,58868163,40284000000,40376000000,4210014,196210,"196210, Г.Санкт-Петербург, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ПУЛКОВСКИЙ МЕРИДИАН, УЛ СТАРТОВАЯ, Д. 5, ЛИТЕРА А, ПОМЕЩ. 1-Н ЧАСТЬ 75"
ford-elvis.ru,None,None,logo_ford@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fordkem.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ford-rolf.ru,None,+78123200010&+78126355555&+76938040391,assistant_op_ford@rolf.ru&infoford@rolf.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ford-krasnoyarsk.ru,None,+73912054515,info@ford-krasnoyarsk.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fawrostov.ru,"ООО ""АВТОСФЕРА""",+78633030002,AVTOSFERA.RND@yandex.ru,Секретёв Алексей Сергеевич,LEGAL,2019-11-13,1573603200,None,6102073009,1196196046420,610201001,42146611,60202501000,60602101001,4210014,346720,"Ростовская обл, г Аксай, Аксайский пр-кт, д 19Б, офис 6"
ford33.ru,None,+78001003301&+74922472444&+78888888888&+74922472473,ford.avtotrakt@yandex.ru&ford.avtotrakt@ya.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foris-fiat.ru,None,+78122102418&+78123291009,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ford-favorit.ru,None,+74951913911&+73170026522,clients@favorit-motors.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
forkliftservice.ru,None,+79458490176&+79032703000&+74957419469,info@forkliftservice.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ferrari-avilon.ru,"АО ""АВИЛОН АГ""",+79153306263&+74952324141&+74952416316&+77242773817&+71792099776,None,Никонов Александр Васильевич,LEGAL,1997-02-27,857001600,None,7705133757,1027700000151,772201001,46420693,45290590000,45395000000,4210011,109316,"109316, Г.Москва, ПР-КТ ВОЛГОГРАДСКИЙ, Д. 41, К. 1, ОФИС ПРАВЛЕНИЕ"
fenix55.ru,ИП Подшивалова Оксана Валерьевна,+73812925037&+72020289251&+79236925000&+73812408312&+73812925095&+73812925025&+73812308070&+70922162627,message@fenix-auto.ru,Подшивалова Оксана Валерьевна,INDIVIDUAL,2006-05-25,1148515200,None,720202892517,306550614500044,None,0149895135,52401376000,52701000001,4210015,644000,г Омск
ford62.ru,None,+74912503403,reception@ford62.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ford-tts.ru,None,+76816465718&+74132267539&+73472001966&+78552910386&+78432040846,manyurov.m.i@tts.ru&Kharrasova.O@tts.ru&Zabirov.A@tts.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fawavilon.ru,"АО ""АВИЛОН АГ""",+71792106110&+79153306263&+74705882352&+78039215686&+77242773817&+74957303355&+71764705882,None,Никонов Александр Васильевич,LEGAL,1997-02-27,857001600,None,7705133757,1027700000151,772201001,46420693,45290590000,45395000000,4210011,109316,"109316, Г.Москва, ПР-КТ ВОЛГОГРАДСКИЙ, Д. 41, К. 1, ОФИС ПРАВЛЕНИЕ"
foton-abakan.ru,None,+73902260067,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foto-market.ru,None,+74994901508,f.zakypka@gmail.com&email@email.ru&f.zakupka@bk.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-achinsk.ru,None,+73915146680,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
forpost-krasnoyarsk.ru,None,+71792099691&+71792099789&+79233242574&+79535880430&+73912050040&+73961845607&+79233454587&+71792099709&+79029147566&+71792099737,info@jlr-krsk.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-arh.ru,None,+78182422535,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-arsenal.ru,None,+74964184804&+74957375473,oooarsenalservisfa@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-auto-mo.ru,None,+74956659972,info@auto-mo.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-autocube.ru,None,+74951362860,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-autokredit.ru,None,+79198000222,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-cargo.ru,None,+78007006342&+79600424692,info@compas-avto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-compasavto.ru,None,+79600424692,info@compas-avto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-avtoresurs.ru,None,+78212400902&+79600424692&+78212200850,info@foton-avtoresurs.ru&info@compas-avto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-demidich.ru,None,+73422403868&+73472461969&+73422942434&+73422940466&+73422944111&+73422940477,info@demidich.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
exfork.ru,"ООО ""ЭКСФОРК""",+74958774332&+74999389787&+74993831877&+71792132770&+79259752222&+79501810440&+74951197556,hello@digitalhub.agenc&exfork@yandex.ru,Ибрагимов Тамерлан Заиндиевич,LEGAL,2021-06-11,1623369600,None,9731080061,1217700278322,773101001,48919646,45268569000,45321000000,4210014,121357,"г Москва, ул Верейская, д 29 стр 151, помещ 6"
foton-krasnodar.ru,None,+79600424692&+79094459090,info@dmavto.com&info@compas-avto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-keyauto-kmv.ru,None,+78792263700,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-gts.ru,None,+78003505832&+78003505295,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-irkutsk.ru,None,+73952420430&+79600424692&+72568809776,info@ac-baikal.ru&info@compas-avto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-saratov.ru,None,+78452398475,info@ovk-auto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ford-transit-sale.ru,"ООО ""АВТОМИР-ТРЕЙД""",+74992902596&+74959569956&+74992902597&+74952232246,None,Рябушко Владимир Николаевич,LEGAL,2007-10-09,1191888000,None,7730569353,1077761079263,771801001,83121511,45263564000,45305000000,4210014,107497,"г Москва, ул Иркутская, д 5/6 стр 1, помещ 321"
foton-motor-53.ru,None,+79212044700,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-keyauto-gk.ru,None,+78615944405,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-euroazia.ru,None,+77741124305&+79600424692&+73452680655,info@compas-avto.ru&ko@ts.eazia.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-kuzbass.ru,None,+73842447427,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ford-ekt.ru,"ООО ""АВТОМИР-ТРЕЙД""",+73432895171,None,Рябушко Владимир Николаевич,LEGAL,2007-10-09,1191888000,None,7730569353,1077761079263,771801001,83121511,45263564000,45305000000,4210014,107497,"г Москва, ул Иркутская, д 5/6 стр 1, помещ 321"
foton-kazan.ru,None,+78432888840&+78003339367,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-leon.ru,None,+79818205827&+78127770445&+79052131077,leon@leoncomtrans.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-gas36.ru,None,+78002220933,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-motor-tc-v.ru,None,+78124907777,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-motor.ru,None,+74956450004,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-ryazan.ru,None,+74912241051&+79600424692,info@foton-ryazan.ru&info@compas-avto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-samara.ru,None,+78462503333,avt@stoavtos.ru&client@stoavtos.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-tdvalio.ru,None,+73512184418,valio-avto@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-tyumen.ru,None,+73452562444,admin@polusdm.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-vladimir.ru,None,+79100909096&+74922332233&+79600424692,fedotov-ae@mail.ru&info@compas-avto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-ttmvolga.ru,None,+78442262665,ttm-v@yandex.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-volga.ru,None,+78452748045&+79600424692,marketolog@gsd64.ru&info@compas-avto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton26.ru,None,+78655495300,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton36.ru,None,+74732008295&+79003086708&+79600424692,info@foton36.ru&info@compas-avto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton62.ru,None,+74912957895&+74912957894&+74912958795,avtositi@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fotonnsk.su,None,+73832546969,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gazlider.su,None,+78633030001&+76325446963&+78632061010,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaz-fleet.ru,None,+78007000747,client@gaz-connect.ru&support@gaz-connect.ru&noreply@gaz-fleet.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton-voronezh.ru,None,+74732008020,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gedon.ru,None,+78632049822&+79034702010,avtomarket@gedon.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fuso-keyauto.ru,None,+78615944405,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fotonspb.ru,None,+78124480630&+78124480625,reklama@sotrans.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
foton96.ru,None,+73433808066,info@gruzomall.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaz-engels.ru,None,+78453999998&+78452650065,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
geely-agat43.ru,None,+73583830000&+79323809999&+77973790000&+71073150000&+78403850000&+78084030000&+74033740000&+75330199999&+76514819999&+70418780000&+79577640000&+79963149999&+79032140000&+77344130000&+75194170000&+76193620000&+73952709999&+76833719999&+74228130000&+70552670000&+70775989999&+78332208800&+78798290000&+78607410000&+77444839999&+74902730000&+72601699999&+74527969999&+73366169999&+73494189999&+73738710000&+73992160000&+78545760000&+75127260000&+70559690000&+79731749999&+73050920000&+74191890000&+76543809999&+77862929999&+72771449999&+78827669999&+71581650000&+71200030000&+75184480000&+75666050000&+76959079999&+71431200000&+79943850000&+73252490000&+76840819999&+71334840000&+70851750000&+70801159999&+72292180000&+78874969999&+71620029999&+74733200000&+78430180000&+73560179999&+76062009999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gazmgn.ru,None,+73519233720&+73519230370,sales@gazmgn.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gagarina-avto.ru,None,+70914815046&+78003013633&+73432436001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gazavtomir.ru,None,+79201112438&+78003501510&+79201112414,Rating@Mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaz-af.ru,None,+74952481111,zakaz@avtofurgon.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fotoncentr-nn.ru,None,+78312200400,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaz-connect.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
