url,name,phones,emails,general_director,type_of_company,registration_date_datetime,registration_date_timestamp,founders,inn,ogrn,kpp,okpo,okato,oktmo,okogu,postal_code,address
avtovykup500.ru,None,+79327090170&+79675559656&+74092690154&+74092690147&+74092692154&+74092692147,info@avtovykup500.ru&team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
avtovykup27.ru,None,+74092690154&+74092690147&+71792985320&+74092692154&+74092692147&+79990889199,team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bavaria-astana.kz,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bakhchysaray.drom.ru,None,None,60-x-60-arkana@2x.jpg&60-x-60-niva@2x.jpg&60-x-60-ze-1@2x.jpg,None,None,None,None,None,None,None,None,None,None,None,None,None,None
barnaulmotors.haval.ru,None,+75958885515&+78005115986&+73852229898,market@barnaul-motors.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
balu116.ru,None,+74092690154&+79377799952&+74092690147&+71792997007&+74092692154&+79625575027&+74092692147,team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
barnaul-motors.com,None,+76057546627&+73852229898&+73852229897&+75994938161&+75994401719&+75993328836&+73852229899&+73852229896,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bavaria-karaganda.kz,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
baikal-motors.ru,None,+79099190091&+71792988966&+74092690154&+74092690147&+71792989024&+74092692154&+74092692147,zakaz@baikal-motors.ru&team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
baumech-msk.ru,None,+74092692154&+74092690154&+74092690147&+74018763346&+74951826842&+74092692147,team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bayram.market,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
baza-riviera.ru,None,+71792992244&+79283379009&+79620290009&+72307692307,sales@baza-riviera.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bel-kuzov.ru,None,+74722505009&+74732324225,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
benetti-aura.ru,None,+74952324141,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bcrpremium.ru,None,None,xxx@xxx.xx,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bb774.ru,None,+79087070705&+71792984335,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bh87wij35.ukit.me,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bestune.kz,None,+77083455555&+71792996014,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
balashov.autodealerr.ru,ИП Вавилин Анатолий Дмитриевич,+79959334286,64region@autodealerr.ru,Вавилин Анатолий Дмитриевич,INDIVIDUAL,2011-02-15,1297728000,None,526318940733,311526304600011,None,0175492506,22228816095,22628416536,4210015,606516,"Нижегородская обл, Городецкий р-н, деревня Черново (Зиняковский с/с)"
belgaz.by,None,None,flags@2x.png&mail@mail.com&sales@qmedia.by&info@belgaz.by,None,None,None,None,None,None,None,None,None,None,None,None,None,None
baltautotrade.ru,"ООО ""БАТ-М""",+74954788888,info@baltautotrade.ru,Алиев Низами Корхмазович,LEGAL,2002-03-22,1016755200,None,7714255600,1037700227014,770401001,58447036,45286552000,45374000000,4210014,121099,"г Москва, 2-й Смоленский пер, д 1/4"
bit38.ru,None,+73952902890&+79148990414,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bitavto116.ru,None,+79393888828,info@bitavto116.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bikepost34.ru,None,+78446340417&+71792978358&+79375341111&+79275100300&+79834726905,vladimirmoto34@yandex.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
blagoveshchensk.cars-diagnostic.ru,None,+79630078579,autofit75@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bitcarich.ru,None,+79647770050,bitcarich@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
block-rosko-nissan.ru,None,+74932939595,info_nissan@block-rosko.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
blik-auto.ru,None,+79788154477,skoda-logo@3x.png&skoda-logo@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
block-rosko.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bm-start.ru,None,+74993224555,info@bm-start.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bike-43.ru,None,+79536992848&+78332492393,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
azimut-cars.ru,"ООО ""АВТО КОНТ""",+74953202672,None,Гладченко Алексей Юрьевич,LEGAL,2022-02-09,1644364800,None,9725073740,1227700058574,772501001,72023449,45296559000,45914000000,4210011,115280,"г Москва, ул Ленинская Слобода, д 26, помещ I офис 8"
bibisale.ru,None,+71792985914&+79290090970&+74092690154&+74092690147&+71792985789&+74092692154&+74092692147,team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
batareyka25.ru,"ООО ""СПАРК ДВ""",+79502949989&+78002506404&+71792996527&+76453255197&+77870991967&+79089880461&+71792996150,xb0@mail.ru&example@mail.com&batareyka25rus@gmail.com,Барбашов Александр Сергеевич,LEGAL,2017-08-15,1502755200,None,2536305311,1172536030281,254001001,19190227,05401376000,05701000001,4210014,690003,"690003, Приморский край, Г.О. ВЛАДИВОСТОКСКИЙ, Г ВЛАДИВОСТОК, УЛ СТАНЮКОВИЧА, Д. 3, ОФИС 28"
bez-krishi.ru,None,+78600352686&+76477089301&+70777295203&+72506469968&+73048760745&+70763651081&+74042225589&+72344873257&+79212425213&+79581351252&+73061657072&+71792973722&+75009165916,bez-krishi@ya.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bazismotors-exeed.ru,"ООО ""БАЗИС-МОТОРС""",+73452575779&+73452575615,salon@bazis-motors.ru,Беляев Александр Владимирович,LEGAL,2010-10-01,1285891200,None,7202212071,1107232033963,720301001,67810033,71401000000,71701000001,4210014,625007,"г Тюмень, ул Валерии Гнаровской, д 14"
bmt102.vk.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
belgorod-hyundai.ru,"ООО ""МЦ БЕЛОГОРЬЕ""",+74722333377,infosever@hyundai-ringauto.ru,Рябуха Сергей Алексеевич,LEGAL,2009-12-14,1260748800,None,3123206776,1093123017998,312301001,62638405,14401365000,14701000001,4210014,308023,"г Белгород, ул Студенческая, д 1У"
bmw-atlas.ru,None,+76087225290&+78612015000&+78622270727,sochi@bmw-atlas.ru&krasnodar@bmw-atlas.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-abperm.ru,None,+73422545555,reception@bmw-abperm.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-baltauto.calltouch-lp.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
berriauto.ru,"ООО ""ПИЛОТ М""",+78633202864,None,Аббасов Тимур Раминович,LEGAL,2021-09-30,1632960000,None,7720854908,1217700461802,772001001,50807340,45263555000,45302000000,4210014,111538,"г Москва, ул Вешняковская, д 43, офис 1"
bells-auto.ru,"ООО ""ЮРАЛ ТРЭЙД""",+73433856126,None,Юров Андрей Владимирович,LEGAL,2017-03-21,1490054400,None,6685129317,1176658028140,665801001,10832291,65401364000,65701000001,4210014,620043,"г Екатеринбург, ул Черкасская, стр 3"
bmw-avtodom.ru,None,+78125005000&+78636584884&+70676142119&+74955005000&+75628922525,Reception.MKAD@bmw-avtodom.ru&Reception.Vernadskiy@bmw-avtodom.ru&Reception.Zorge@bmw-avtodom.ru&Reception.Shmit@bmw-avtodom.ru&Reception.SPb@bmw-avtodom.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-i-avtodom.ru,None,+78125005000&+78636584884&+70676142119&+74955005000&+75628922525,Reception.MKAD@bmw-avtodom.ru&Reception.Vernadskiy@bmw-avtodom.ru&Reception.Zorge@bmw-avtodom.ru&Reception.Shmit@bmw-avtodom.ru&Reception.SPb@bmw-avtodom.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-borishof-sever.ru,None,+74957451111&+74957851160,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-avtodel.ru,None,+79898388911&+79998008090&+79991111111&+78917728580&+75247829110&+79788353835&+79999008090&+79782124443&+71111111111,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-mkad.ru,None,+78125005000&+78636584884&+70676142119&+74955005000&+75628922525,Reception.MKAD@bmw-avtodom.ru&Reception.Vernadskiy@bmw-avtodom.ru&Reception.Zorge@bmw-avtodom.ru&Reception.Shmit@bmw-avtodom.ru&Reception.SPb@bmw-avtodom.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-rolf-himki.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-primeauto.ru,None,+73519583650&+73519547555,client@bmw-primeauto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-nikamotors.ru,None,+78617308550&+77143192550,info@bmw-nikamotors.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw.gtk-leasing-avto.ru,None,+71111111111,mail@gtk-leasing.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-zorge17.ru,None,+78125005000&+78636584884&+70676142119&+74955005000&+77906126244&+75628922525,Reception.MKAD@bmw-avtodom.ru&Reception.Vernadskiy@bmw-avtodom.ru&Reception.Zorge@bmw-avtodom.ru&Reception.Shmit@bmw-avtodom.ru&Reception.SPb@bmw-avtodom.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bogemia-nsk.ru,None,+73833120720,skoda-logo@3x.png&skoda-logo@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bogemia-smr.ru,None,+78462151776,skoda-logo@3x.png&skoda-logo@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bogemia-vrn.ru,None,+74732021007,skoda-logo@3x.png&skoda-logo@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bm-surgut.ru,"ООО ""БРЕНД СЕРВИС""",+73462771101,None,Братусь Наталья Анатольевна,LEGAL,2015-03-02,1425254400,None,8602254906,1158602001843,860201001,14072210,71136000000,71876000001,4210014,628415,"Ханты-Мансийский Автономный округ - Югра, г Сургут, Югорский тракт, д 1, кв 1"
bolivar-haval.ru,None,+78005115986&+78452493010,info@haval-saratov.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmstuning.ru,None,+79130131282&+74092690154&+71792983726&+74092690147&+74092692154&+71792983698&+74092692147,services@bmstuning.ru&team@tilda.cc&tuning@bmsteam.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
borauto-kia.ru,None,+74732000888&+74951168692,boravto@bor-avto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
boravto-servis-krasnozavodskaja-ulitsa.clients.site,None,+74742545629&+79204090814&+71792977129,boravto@bor-avto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
borishof-infiniti.ru,None,+78495035702&+74957451999&+77949727794,info.infiniti@borishof.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
boxgadget.ru,None,+71792993615&+79189709797&+79883794445&+71792993697,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bratsk-agatauto.faw-motors.ru,None,+73953350444,reception@bratsk.agatauto.ru&stepanova@bratsk.agatauto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
brest.nissan-global.by,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bratsk.agatauto-nissan.ru,None,+73953350333,reception@bratsk.agatauto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
brn.ladacenter.ru,None,+78007005232&+73852595109&+73852595394,brn@bipek.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
brzmoto.ru,None,+74999386866&+79258690454&+79909387131,info@brz-moto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
buggyvrn.ru,None,+79951266143,xa079951266143@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
br22otogrev.ru,None,+79293912726&+74092690154&+74092690147&+74092692154&+74092692147,team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
avtosto-voronezh.ru,"ООО ""ПИЛОТ М""",+74732000184,None,Аббасов Тимур Раминович,LEGAL,2021-09-30,1632960000,None,7720854908,1217700461802,772001001,50807340,45263555000,45302000000,4210014,111538,"г Москва, ул Вешняковская, д 43, офис 1"
buransnab.ru,None,+79038211099&+79807064846&+79301156167&+79022223280&+79301163900&+79106624992,info@buransnab.ru&info@site.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
buran-variator.ru,None,+79108293738,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
buy-cars.moscow,None,+79259887066,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
burnauto.ru,None,+79167269248&+79175425769&+79169085932&+79037901655&+71792984854,tburnauto@yandex.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
buycardv.ru,None,+79143221010,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
buskomfort.com,None,+74705882352&+79497236763&+71764705882&+78039215686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
buycar123.ru,None,+79282810300&+71792984246,INFO@BUYCAR123.RU,None,None,None,None,None,None,None,None,None,None,None,None,None,None
borishof-geely-msk.ru,"ООО ""БОРИСХОФ ХОЛДИНГ""",+74952300110&+74958466249,tradein_bg@mobile.jpg&special_image@mobile.jpg,Гераськин Тимофей Юрьевич,LEGAL,2007-06-26,1182816000,None,7714700709,5077746977930,771401001,81416484,45277598000,45348000000,4210014,123290,"г Москва, ул 2-я Магистральная, д 18 стр 1"
borishof-exeed.ru,"ООО ""БОРИСХОФ ХОЛДИНГ""",+79452223322,exeed@borishof.ru,Гераськин Тимофей Юрьевич,LEGAL,2007-06-26,1182816000,None,7714700709,5077746977930,771401001,81416484,45277598000,45348000000,4210014,123290,"г Москва, ул 2-я Магистральная, д 18 стр 1"
borishof-geely.ru,"ООО ""БОРИСХОФ ХОЛДИНГ""",+74952300110,tradein_bg@mobile.jpg&special_image@mobile.jpg,Гераськин Тимофей Юрьевич,LEGAL,2007-06-26,1182816000,None,7714700709,5077746977930,771401001,81416484,45277598000,45348000000,4210014,123290,"г Москва, ул 2-я Магистральная, д 18 стр 1"
buy-auto-spb.ru,None,+78129545487&+79992192990&+71764705882&+79990000000&+78039215686&+79219545487&+74705882352,metrika@2x.png&portfolio12@2x.webp&portfolio5@2x.webp&portfolio25@2x.jpg&portfolio10@2x.webp&portfolio33@2x.webp&portfolio1@2x.webp&portfolio20@2x.webp&portfolio8@2x.webp&lptraker@2x.png&portfolio18@2x.jpg&portfolio15@2x.jpg&portfolio19@2x.webp&portfolio17@2x.jpg&portfolio19@2x.jpg&portfolio29@2x.webp&elama@2x.png&portfolio2@2x.webp&portfolio33@2x.jpg&portfolio20@2x.jpg&amocrm@2x.png&portfolio26@2x.webp&portfolio9@2x.webp&mail@polovinkin.pro&portfolio18@2x.webp&portfolio3@2x.jpg&portfolio31@2x.jpg&bg@2x.webp&portfolio23@2x.jpg&sendpulse@2x.png&wordpress@2x.png&bg@2x.png&portfolio4@2x.jpg&portfolio17@2x.webp&portfolio15@2x.webp&portfolio11@2x.webp&roistat@2x.png&portfolio3@2x.webp&portfolio16@2x.webp&portfolio28@2x.jpg&portfolio25@2x.webp&portfolio27@2x.jpg&portfolio30@2x.jpg&portfolio28@2x.webp&portfolio22@2x.webp&portfolio22@2x.jpg&portfolio24@2x.webp&portfolio35@2x.webp&portfolio31@2x.webp&portfolio34@2x.webp&vasynikola@yandex.ru&portfolio6@2x.webp&firstScrean@2x.webp&jivosite@2x.png&portfolio23@2x.webp&portfolio8@2x.jpg&portfolio2@2x.jpg&portfolio35@2x.jpg&portfolio30@2x.webp&portfolio34@2x.jpg&firstScrean@2x.jpg&portfolio32@2x.jpg&portfolio4@2x.webp&portfolio29@2x.jpg&firstScrean-mob@2x.png&portfolio14@2x.jpg&portfolio11@2x.jpg&portfolio21@2x.jpg&portfolio24@2x.jpg&portfolio7@2x.jpg&email@mail.ru&portfolio13@2x.webp&portfolio10@2x.jpg&portfolio7@2x.webp&portfolio26@2x.jpg&portfolio5@2x.jpg&portfolio16@2x.jpg&mob-menu-item@2x.webp&opencart@2x.png&00@2x.png&portfolio9@2x.jpg&portfolio6@2x.jpg&portfolio13@2x.jpg&portfolio1@2x.jpg&portfolio27@2x.webp&analitics@2x.png&firstScrean-mob@2x.webp&portfolio14@2x.webp&mob-menu-item@2x.png&ads@polovinkin.pro&portfolio12@2x.jpg&portfolio32@2x.webp&tilda@2x.png&portfolio21@2x.webp,None,None,None,None,None,None,None,None,None,None,None,None,None,None
