url,name,phones,emails,general_director,type_of_company,registration_date_datetime,registration_date_timestamp,founders,inn,ogrn,kpp,okpo,okato,oktmo,okogu,postal_code,address
avtovykupural.ru,None,+71764705882&+78039215686&+79995598900&+74705882352&+71793234596&+79002060566,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
avtovykup74-krasnopolskij-prospekt.clients.site,None,+71793222662&+79227270222&+74713869263,ura-auto74@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
avtovikupnn.ru,None,+78314235010&+79101466998&+71793210928,vykup@avtovikupnn.ru&info@avtovikupnn.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
avtozaim36.ru,None,+79030253202&+74732517064&+79805364312&+71793231676,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
avtozapchasti72.ru,None,+73452596968,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
awm-trade.ru,None,+78005551422&+70000000000,info@awm-trade.ru&client@awm-trade.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
axis-citroen.ru,None,+79833950458&+78126220801,logo@2x.svg&logo@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
axis-peugeot.ru,None,+78126220801,info@axis.spb.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
axisparts.ru,None,+78121111111&+78126440000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
axsel-toyota.ru,None,+78152790000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
axsel-murmansk.ru,None,+78152555999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
azimut59.ru,None,+79222202500&+73912150550&+70229547681&+79220199744,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
b-a.group,None,+74993807307&+78612388650&+77782949999&+74398041277&+73828072883&+77025999999&+78312389195&+72430099999&+78125076161&+74050506429&+78001009591&+73433021662,serviceDME@b-a.group&info@b-a.group,None,None,None,None,None,None,None,None,None,None,None,None,None,None
b-u-leasing.by,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
backcar.ru,None,+79643958588&+71793225764&+79991200050,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
baikalexpress.ru,None,+71764705882&+73953378888&+73952235556&+78039215686&+74705882352&+71793210554&+79643550204&+79148993097&+73953378989&+73952993097,fromirkutsk@gmail.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
baisad.ru,None,+74952695892&+74952691830,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
barakat-avto.ru,None,+79600372410,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bajaj-russia.ru,None,+79279066413&+71793220556,bajaj-russia@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bankrot-tomsk.ru,None,+79138093401&+79038093401,garantiya.rezultata@yandex.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
barnaul-motors.com,None,+73852229896&+75994401719&+75993328836&+73852229897&+76057546627&+73852229899&+75994938161&+73852229898,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
barnaul.cars-diagnostic.ru,None,+79630078560,autofit75@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
barnaul.autocred1.ru,None,+78007004040&+73333399999&+73852590881,admin@barnaul.autocred1.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
barnaul.drom.ru,None,None,60-x-60-niva@2x.jpg&60-x-60-ze-1@2x.jpg&60-x-60-arkana@2x.jpg,None,None,None,None,None,None,None,None,None,None,None,None,None,None
barnaul.otogrev70.ru,None,+79131021497&+74993900735,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
barsavto-ufa.ru,None,+73472465252,skoda-logo@2x.png&skoda-logo@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bavaria-almaty.kz,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bavaria.kz,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
avtozaem37.ru,"ООО МКК ""ФОСФИН""",+74932262431&+79303302431,milashov93@mail.ru&avtozaem37@mail.ru&kortik.07@mail.ru,Анучина Анна Игоревна,LEGAL,2021-05-14,1620950400,None,3702259225,1213700007135,370201001,60055711,24401364000,24701000001,4210014,153012,"г Иваново, ул Советская, д 32, помещ 30"
battery-porsche.ru,None,+74092692154&+75757575757&+79392220880&+72377144832&+74092692147&+71342492943&+71793218792&+74092690154&+74092690147,akb.vmsc@gmail.com&team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
baza.drom.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bazis-motors.ru,None,+76794243140&+73452575729,salon@bazis-motors.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bazis-sto.ru,None,+73452575779&+73452575729&+73452576260,adminservice@bazis-motors.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
belarusmini.by,None,None,ivanov@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
belebei.vykup-auto02.ru,None,+79964034003&+71428571428&+70000000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
belogorsk-krym.drom.ru,None,None,60-x-60-niva@2x.jpg&60-x-60-ze-1@2x.jpg&60-x-60-arkana@2x.jpg,None,None,None,None,None,None,None,None,None,None,None,None,None,None
belgorod.bitavto.online,None,+71764705882&+74210526315&+78039215686&+74705882352&+78157895133&+78947368421&+71793234656&+79308682222&+78157895400&+79536272323,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
beloyarskiy-hmao.drom.ru,None,None,60-x-60-niva@2x.jpg&60-x-60-ze-1@2x.jpg&60-x-60-arkana@2x.jpg,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bestavto159.ru,None,+79026424131,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
beru-auto.ru,None,+78005008103&+71793216731&+71793216689&+79832340300,main@2x.png&autoex70@gmail.com&mark_img@2x.webp&main@2x.webp&mark_img@2x.png&cards@2x.webp&cards@2x.png&main-xs@2x.webp&main@2x.jpg&main-xs@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bestprice.moscow,None,+79168691903&+74957443805&+74955458560&+74956656538&+79255458560,best@client.ru&corp@blackriver.agenc&auto112@yandex.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bestsled.ru,None,+79006808800&+74075229923&+75316852506&+74152300802&+74232398888&+74152423517&+79841986688,info@bestsled.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bajaj-dealer77.ru,"ООО ""АТВАРМОР""",+79697773971&+79697773920,None,Соколянский Алексей Васильевич,LEGAL,2015-11-11,1447200000,None,5036153930,1155074009298,503601001,13281555,46460000261,46760000471,4210014,142143,"142143, Московская область, Г.О. ПОДОЛЬСК, С ПОКРОВ, Д. 151, КОМ. 19 ЧАСТЬ"
barnaul.autodealerr.ru,ИП Вавилин Анатолий Дмитриевич,+79132441876,22region@autodealerr.ru,Вавилин Анатолий Дмитриевич,INDIVIDUAL,2011-02-15,1297728000,None,526318940733,311526304600011,None,0175492506,22228816095,22628416536,4210015,606516,"Нижегородская обл, Городецкий р-н, деревня Черново (Зиняковский с/с)"
bestvikup-irk.ru,None,+79642704500,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bex-auto.com,None,+77470951678,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bestznak.ru,None,+71793209388&+74122031385&+79998893033,info@bestznak.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bankrotstvo48.ru,"ООО ЮК ""БИЗНЕС-ЮРИСТ""",+71764705882&+79036433977&+78039215686&+74705882352,None,Шуховцев Дмитрий Алексеевич,LEGAL,2012-11-02,1351814400,None,7453248500,1127453012081,744801001,21498932,75401366000,75701315000,4210014,454100,"г Челябинск, ул Шершневская, д 68, офис 1"
bibikey.ru,None,+79062445522,admin@bibikey.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bikepost34.t.me,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bike-company.ru,None,+71352868356&+79059768181,sales@bike-company.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bike.motopole.ru,None,+78126077777,info@motopole.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bikeprokat.ru,None,+79000001115&+79002421115,prokat@bikeprokat.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bike43.ru,None,+78332492393&+79536992848,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bikevelo.ru,None,+79202447272,bikevelo@yandex.ru&hello@catcod.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
barsmoto.ru,ИП Коваль Николай Владимирович,+73952919914&+79149037888&+73952485504&+70000000000&+79021777078,zakaz.servis@barsmoto.ru&zakaz@barsmoto.ru,Коваль Николай Владимирович,INDIVIDUAL,2016-11-28,1480291200,None,381100080603,316385000146714,None,0084053119,25401365000,25701000001,4210015,664000,г Иркутск
billionairecars.ru,None,+79876543210&+79007380670,info@constructor.ru&tianjincars@outlook.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bimas.ru,None,+71764705882&+78039215686&+74705882352&+79523648528&+78123336633&+79992104814,bimas.service@gmail.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bitauto774.ru,None,+79511146008,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
binom.in,None,+78212400097&+74784988566&+79121467263&+71793209648,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
avtosovet59.ru,None,+74092692154&+79773398909&+79068880805&+74092692147&+79991112233&+79655500210&+74092690154&+79991234567&+71793230618&+74092690147,team@tilda.cc&Autoexpertperm59@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bitavtonn.ru,None,+79284333313,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
black-piar.ru,None,+71764705882&+78039215686&+74705882352,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
black-rank.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bd.avilon-vw.ru,"АО ""АВИЛОН АГ""",+74957304447,None,Никонов Александр Васильевич,LEGAL,1997-02-27,857001600,None,7705133757,1027700000151,772201001,46420693,45290590000,45395000000,4210011,109316,"109316, Г.Москва, ПР-КТ ВОЛГОГРАДСКИЙ, Д. 41, К. 1, ОФИС ПРАВЛЕНИЕ"
blagoveshchensk.drom.ru,None,None,60-x-60-niva@2x.jpg&60-x-60-ze-1@2x.jpg&60-x-60-arkana@2x.jpg,None,None,None,None,None,None,None,None,None,None,None,None,None,None
blagovest54.ru,None,+79232546463,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
block-rosko-haval.ru,None,+74932939999&+78005115986,haval@block-rosko.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
block-rosko-tradein.ru,None,+78910680189&+79106801892,info_trade-in@block-rosko.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
berezniki-chery.ru,"ООО ""ЭКСПЕРТ МОТОРС""",+73424210800,info@expertmotors-chery.ru,Юдин Виктор Николаевич,LEGAL,2020-12-25,1608854400,None,5911082159,1205900031590,591101001,46799869,57408000000,57708000001,4210014,618400,"Пермский край, г Березники, Советский пр-кт, д 6А"
block-rosko.faw-motors.ru,None,+74932939595,faw@block-rosko.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bm-vikup.ru,None,+71793233742&+79514170000&+79500000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-aldis.ru,None,+78482580111&+78462150786,office-s@bmw-aldis.ru&otdel.prodazh@bmw-aldis.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmp-moto.ru,None,+71764705882&+78039215686&+74705882352&+78235294117&+75714285714&+79119096565&+76470588235&+78123170067,info@bmp-moto.ru&tinfo@bmp-moto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-armada.ru,None,+72130190293&+78633067777&+78632228370,info@bmw-armada.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-avilon.ru,None,+71576533134&+74952909497&+74957304445&+71485938140&+73566170144,info_bd@bmw-avilon.ru&info@bmw-avilon.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-avtohaus.ru,None,+73432220111&+71969350284,info@bmw-avtohaus.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-avtodom.ru,None,+78125005000&+75628922525&+70676142119&+74955005000&+78636584884,Reception.Shmit@bmw-avtodom.ru&Reception.Zorge@bmw-avtodom.ru&Reception.SPb@bmw-avtodom.ru&Reception.Vernadskiy@bmw-avtodom.ru&Reception.MKAD@bmw-avtodom.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-avtoport.ru,None,+76243297404&+74951508892&+74957878888&+75798610121,info@bmw-avtoport.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-axsel.ru,None,+78123255252&+78182420505&+78123253000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-baltauto.ru,None,+74953639696&+74957777733&+76842608641,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
biisk.autodealerr.ru,ИП Вавилин Анатолий Дмитриевич,+79132441876,22region@autodealerr.ru,Вавилин Анатолий Дмитриевич,INDIVIDUAL,2011-02-15,1297728000,None,526318940733,311526304600011,None,0175492506,22228816095,22628416536,4210015,606516,"Нижегородская обл, Городецкий р-н, деревня Черново (Зиняковский с/с)"
bmw-borishof.ru,None,+79546649931&+74957451111&+76221809438,info@bmw-borishof.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-elitavto.ru,None,+73852201200&+73833190319&+70260673042&+73842480500&+73912204204&+79723210753,kemerovo@bmw-elitavtosibir.ru&reception@bmw-elitavtobarnaul.ru&elitavto@bmw-elitavtosibir.ru&elitavto@bmw-elitavto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-elitavtosibir.ru,None,+73852201200&+73842480500&+73833190319,kemerovo@bmw-elitavtosibir.ru&reception@bmw-elitavtobarnaul.ru&elitavto@bmw-elitavtosibir.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-kraft-ural.ru,None,+73433000500&+72775130472,info@bmw-kraft-ural.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-rublevka-service.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-eurosib.ru,None,+78127403000&+78127405555,secretar@bmw-eurosib.ru&info@bmw-lahta.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bmw-varshavka.ru,None,+74953639696&+74957777733,info-varshavka@bmw-baltauto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
borauto.ru,None,+74752503727&+74732120608&+78043330003&+74732120678&+78633202541&+74732120689&+78652979965&+74732115623&+78652979954&+78633202534&+79202408280&+79202406015,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
borauto-bsk.ru,None,None,boravto@bor-avto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
